DRCOV VERSION: 2
DRCOV FLAVOR: frida
Module Table: version 2, count 365
Columns: id, base, end, entry, checksum, timestamp, path
193, 0x00006ffae44000, 0x00006ffae7c000, 0x00000000000000, 0x000000, 0x000000, /system/lib64/android.hardware.cas@1.0.so
194, 0x00006ffd901000, 0x00006ffd92f000, 0x00000000000000, 0x000000, 0x000000, /system/lib64/liblzma.so
195, 0x000070065ce000, 0x000070065d1000, 0x00000000000000, 0x000000, 0x000000, /system/lib64/android.hidl.safe_union@1.0.so
196, 0x0000700abcf000, 0x0000700abf9000, 0x00000000000000, 0x000000, 0x000000, /system/lib64/android.hardware.media.c2@1.1.so
197, 0x00007006511000, 0x0000700653f000, 0x00000000000000, 0x000000, 0x000000, /system/lib64/android.hardware.media.c2@1.2.so
198, 0x0000700e263000, 0x0000700e27c000, 0x00000000000000, 0x000000, 0x000000, /system/lib64/libcodec2_hidl_client@1.0.so
199, 0x00007003500000, 0x00007003504000, 0x00000000000000, 0x000000, 0x000000, /system/lib64/libcodec2_hidl_client@1.1.so
200, 0x000070069b4000, 0x000070069b8000, 0x00000000000000, 0x000000, 0x000000, /system/lib64/libcodec2_hidl_client@1.2.so
201, 0x0000701736a000, 0x00007017372000, 0x00000000000000, 0x000000, 0x000000, /apex/com.android.art/lib64/libnativehelper.so
202, 0x00006d63400000, 0x00006d63e17000, 0x00000000000000, 0x000000, 0x000000, /apex/com.android.art/lib64/libart.so
203, 0x00007017050000, 0x00007017055000, 0x00000000000000, 0x000000, 0x000000, /apex/com.android.art/lib64/libartpalette.so
204, 0x00007016f06000, 0x00007016f2e000, 0x00000000000000, 0x000000, 0x000000, /apex/com.android.art/lib64/libbacktrace.so
205, 0x00007017284000, 0x000070172a9000, 0x00000000000000, 0x000000, 0x000000, /apex/com.android.art/lib64/liblz4.so
206, 0x0000701708d000, 0x000070170bb000, 0x00000000000000, 0x000000, 0x000000, /apex/com.android.art/lib64/liblzma.so
207, 0x00007016cee000, 0x00007016d7a000, 0x00000000000000, 0x000000, 0x000000, /apex/com.android.art/lib64/libunwindstack.so
208, 0x000070171ac000, 0x000070171fd000, 0x00000000000000, 0x000000, 0x000000, /apex/com.android.art/lib64/libartbase.so
209, 0x00007017111000, 0x00007017155000, 0x00000000000000, 0x000000, 0x000000, /apex/com.android.art/lib64/libdexfile.so
210, 0x00007016fc9000, 0x00007016fee000, 0x00000000000000, 0x000000, 0x000000, /apex/com.android.art/lib64/libprofile.so
211, 0x00007017016000, 0x0000701701d000, 0x00000000000000, 0x000000, 0x000000, /apex/com.android.os.statsd/lib64/libstatssocket.so
212, 0x00007016e21000, 0x00007016e36000, 0x00000000000000, 0x000000, 0x000000, /system/lib64/heapprofd_client_api.so
213, 0x00007016ded000, 0x00007016e00000, 0x00000000000000, 0x000000, 0x000000, /apex/com.android.art/lib64/libziparchive.so
214, 0x00007016cb3000, 0x00007016cbd000, 0x00000000000000, 0x000000, 0x000000, /system/lib64/libartpalette-system.so
215, 0x00006d660f3000, 0x00006d660fb000, 0x00000000000000, 0x000000, 0x000000, /system/lib64/libtombstoned_client.so
